Cantidad de Procesos,Nombre,Hora de Inicio,Hora de Fin,Tiempo Total
100,Proceso(27),4.4643789617036305,6.93448374326975,2.4701047815661195
100,Proceso(28),4.860241084910026,13.115819010843456,8.25557792593343
100,Proceso(29),5.041249576156138,13.115819010843456,8.07456943468732
100,Proceso(30),5.633092911128399,5.633092911128399,0.0
100,Proceso(31),5.633092911128399,13.158145144789392,7.525052233660993
100,Proceso(32),5.887739451282265,10.190249534424773,4.302510083142508
100,Proceso(33),5.887739451282265,13.631115434882345,7.74337598360008
100,Proceso(34),8.760279104934591,15.793318885664343,7.0330397807297516
100,Proceso(35),10.190249534424773,13.115819010843456,2.9255694764186835
100,Proceso(36),11.19662880882349,13.631115434882345,2.4344866260588542
100,Proceso(37),11.19662880882349,15.793318885664343,4.5966900768408525
100,Proceso(38),11.19662880882349,13.158145144789392,1.9615163359659018
100,Proceso(39),13.115819010843456,15.793318885664343,2.677499874820887
100,Proceso(40),13.115819010843456,17.69721328079073,4.581394269947275
100,Proceso(41),13.115819010843456,13.631115434882345,0.5152964240388886
100,Proceso(42),13.115819010843456,17.69721328079073,4.581394269947275
100,Proceso(43),13.115819010843456,13.115819010843456,0.0
100,Proceso(44),13.158145144789392,13.158145144789392,0.0
100,Proceso(45),13.158145144789392,13.158145144789392,0.0
100,Proceso(46),13.158145144789392,13.158145144789392,0.0
100,Proceso(47),13.158145144789392,17.424372496906184,4.2662273521167915
100,Proceso(48),13.631115434882345,18.28752711995528,4.656411685072934
100,Proceso(49),15.793318885664343,17.942810636382124,2.1494917507177806
100,Proceso(50),15.793318885664343,15.793318885664343,0.0
100,Proceso(51),15.793318885664343,21.349513454563223,5.55619456889888
100,Proceso(52),16.371713979807097,21.109102365607438,4.73738838580034
100,Proceso(53),16.371713979807097,20.91154589244103,4.539831912633932
100,Proceso(54),17.206333857785012,17.206333857785012,0.0
100,Proceso(55),17.206333857785012,17.942810636382124,0.7364767785971118
100,Proceso(56),17.424372496906184,17.942810636382124,0.5184381394759399
100,Proceso(57),17.424372496906184,17.424372496906184,0.0
100,Proceso(58),17.424372496906184,17.942810636382124,0.5184381394759399
100,Proceso(59),17.575102600817278,17.575102600817278,0.0
100,Proceso(60),17.69721328079073,17.69721328079073,0.0
100,Proceso(61),17.69721328079073,20.91154589244103,3.214332611650299
100,Proceso(62),17.69721328079073,17.69721328079073,0.0
100,Proceso(63),17.69721328079073,17.69721328079073,0.0
100,Proceso(64),17.942810636382124,21.75288184924893,3.8100712128668057
100,Proceso(65),18.242515153068837,30.032076171690946,11.78956101862211
100,Proceso(66),18.28752711995528,18.28752711995528,0.0
100,Proceso(67),18.28752711995528,20.91154589244103,2.6240187724857513
100,Proceso(68),18.28752711995528,18.28752711995528,0.0
100,Proceso(69),18.28752711995528,26.109517305120505,7.821990185165227
100,Proceso(70),18.28752711995528,18.28752711995528,0.0
100,Proceso(71),18.28752711995528,18.28752711995528,0.0
100,Proceso(72),18.28752711995528,27.876718785473738,9.58919166551846
100,Proceso(73),18.545211517316925,30.032076171690946,11.48686465437402
100,Proceso(74),20.823245327393067,21.75288184924893,0.929636521855862
100,Proceso(75),20.91154589244103,30.032076171690946,9.120530279249916
100,Proceso(76),20.91154589244103,27.876718785473738,6.965172893032708
100,Proceso(77),21.349513454563223,26.109517305120505,4.760003850557283
100,Proceso(78),21.349513454563223,21.349513454563223,0.0
100,Proceso(79),21.349513454563223,26.109517305120505,4.760003850557283
100,Proceso(80),22.664815591707413,27.876718785473738,5.211903193766325
100,Proceso(81),22.664815591707413,27.876718785473738,5.211903193766325
100,Proceso(82),23.603239706725272,32.30902524939072,8.70578554266545
100,Proceso(83),24.49952047858949,30.032076171690946,5.5325556931014575
100,Proceso(84),26.109517305120505,31.925924432136828,5.816407127016323
100,Proceso(85),26.109517305120505,32.30902524939072,6.199507944270216
100,Proceso(86),26.109517305120505,32.382580524752775,6.27306321963227
100,Proceso(87),26.772147624375336,26.772147624375336,0.0
100,Proceso(88),26.772147624375336,30.032076171690946,3.25992854731561
100,Proceso(89),26.983801606799023,26.983801606799023,0.0
100,Proceso(90),26.983801606799023,31.973923243261023,4.990121636462
100,Proceso(91),29.54067631656299,29.54067631656299,0.0
100,Proceso(92),29.54067631656299,32.30902524939072,2.768348932827731
100,Proceso(93),30.032076171690946,32.30902524939072,2.2769490776997756
100,Proceso(94),30.032076171690946,30.032076171690946,0.0
100,Proceso(95),30.032076171690946,30.032076171690946,0.0
100,Proceso(96),30.032076171690946,31.973923243261023,1.941847071570077
100,Proceso(97),30.101955802994436,32.30902524939072,2.207069446396286
100,Proceso(98),30.101955802994436,32.30902524939072,2.207069446396286
100,Proceso(99),30.36927452498555,32.30902524939072,1.9397507244051724
100,Proceso(100),31.973923243261023,31.973923243261023,0.0
150,Proceso(1),0,4.7474025099341155,4.7474025099341155
150,Proceso(2),0,4.7474025099341155,4.7474025099341155
150,Proceso(3),0,0,0
150,Proceso(4),0,4.7474025099341155,4.7474025099341155
150,Proceso(5),1.0360429961588777,1.0360429961588777,0.0
150,Proceso(6),1.0360429961588777,6.191096960744473,5.155053964585596
150,Proceso(7),1.080407467202434,6.191096960744473,5.110689493542039
150,Proceso(8),1.080407467202434,6.191096960744473,5.110689493542039
150,Proceso(9),2.1257516013898563,2.1257516013898563,0.0
150,Proceso(10),2.1257516013898563,4.7474025099341155,2.621650908544259
150,Proceso(11),2.23336894835332,11.223611421705078,8.990242473351758
150,Proceso(12),2.23336894835332,2.23336894835332,0.0
150,Proceso(13),2.23336894835332,4.7474025099341155,2.5140335615807956
150,Proceso(14),2.23336894835332,2.23336894835332,0.0
150,Proceso(15),2.23336894835332,4.7474025099341155,2.5140335615807956
150,Proceso(16),2.23336894835332,11.447444068179864,9.214075119826544
150,Proceso(17),3.022568794645963,6.191096960744473,3.1685281660985103
150,Proceso(18),4.170446008622948,16.24031760677403,12.069871598151083
150,Proceso(19),4.7474025099341155,11.223611421705078,6.4762089117709625
150,Proceso(20),4.7474025099341155,4.7474025099341155,0.0
150,Proceso(21),6.191096960744473,6.191096960744473,0.0
150,Proceso(22),6.191096960744473,11.391492093867527,5.200395133123053
150,Proceso(23),6.191096960744473,14.77194706851868,8.580850107774207
150,Proceso(24),6.191096960744473,14.934627648601078,8.743530687856605
150,Proceso(25),6.742286657404926,14.934627648601078,8.19234099119615
150,Proceso(26),6.742286657404926,6.742286657404926,0.0
150,Proceso(27),6.913070904736356,15.27045840705544,8.357387502319083
150,Proceso(28),8.025289496958392,8.025289496958392,0.0
150,Proceso(29),8.025289496958392,14.934627648601078,6.909338151642686
150,Proceso(30),8.08179936554589,8.08179936554589,0.0
150,Proceso(31),8.08179936554589,14.934627648601078,6.852828283055187
150,Proceso(32),8.08179936554589,16.24031760677403,8.15851824122814
150,Proceso(33),8.08179936554589,16.24031760677403,8.15851824122814
150,Proceso(34),10.190200263614237,14.934627648601078,4.744427384986841
150,Proceso(35),11.223611421705078,14.77194706851868,3.5483356468136016
150,Proceso(36),11.223611421705078,14.77194706851868,3.5483356468136016
150,Proceso(37),11.447444068179864,11.447444068179864,0.0
150,Proceso(38),13.441687234428992,20.378505550615536,6.936818316186544
150,Proceso(39),14.77194706851868,14.77194706851868,0.0
150,Proceso(40),14.77194706851868,15.446657654474313,0.6747105859556335
150,Proceso(41),14.77194706851868,14.77194706851868,0.0
150,Proceso(42),14.77194706851868,15.518823298192203,0.7468762296735232
150,Proceso(43),14.934627648601078,14.934627648601078,0.0
150,Proceso(44),14.934627648601078,14.934627648601078,0.0
150,Proceso(45),14.934627648601078,14.934627648601078,0.0
150,Proceso(46),15.27045840705544,20.378505550615536,5.108047143560096
150,Proceso(47),15.446657654474313,16.516882195651625,1.0702245411773124
150,Proceso(48),15.446657654474313,23.17546834549089,7.728810691016578
150,Proceso(49),15.518823298192203,16.516882195651625,0.9980588974594227
150,Proceso(50),15.518823298192203,16.516882195651625,0.9980588974594227
150,Proceso(51),15.617393510118253,15.617393510118253,0.0
150,Proceso(52),15.617393510118253,20.378505550615536,4.761112040497283
150,Proceso(53),16.066867504096777,22.099011450231863,6.032143946135086
150,Proceso(54),16.066867504096777,25.882634681520578,9.815767177423801
150,Proceso(55),16.24031760677403,22.099011450231863,5.858693843457832
150,Proceso(56),16.516882195651625,22.099011450231863,5.582129254580238
150,Proceso(57),16.516882195651625,20.378505550615536,3.8616233549639105
150,Proceso(58),16.516882195651625,16.516882195651625,0.0
150,Proceso(59),20.378505550615536,20.378505550615536,0.0
150,Proceso(60),20.378505550615536,20.378505550615536,0.0
150,Proceso(61),20.378505550615536,26.270194439315656,5.89168888870012
150,Proceso(62),21.933046720667228,21.933046720667228,0.0
150,Proceso(63),22.099011450231863,22.099011450231863,0.0
150,Proceso(64),22.099011450231863,22.099011450231863,0.0
150,Proceso(65),22.099011450231863,22.099011450231863,0.0
150,Proceso(66),22.099011450231863,25.532362623396917,3.433351173165054
150,Proceso(67),22.099011450231863,25.532362623396917,3.433351173165054
150,Proceso(68),22.099011450231863,26.270194439315656,4.171182989083793
150,Proceso(69),22.099011450231863,27.457791407395728,5.358779957163865
150,Proceso(70),22.099011450231863,26.270194439315656,4.171182989083793
150,Proceso(71),22.099011450231863,25.882634681520578,3.783623231288715
150,Proceso(72),22.099011450231863,22.099011450231863,0.0
150,Proceso(73),22.099011450231863,29.953417777277135,7.854406327045272
150,Proceso(74),23.17546834549089,26.115692798229343,2.940224452738452
150,Proceso(75),23.616835039183968,26.31627585716583,2.6994408179818628
150,Proceso(76),23.616835039183968,29.953417777277135,6.336582738093167
150,Proceso(77),25.532362623396917,25.532362623396917,0.0
150,Proceso(78),25.532362623396917,25.532362623396917,0.0
150,Proceso(79),25.532362623396917,25.532362623396917,0.0
150,Proceso(80),25.882634681520578,26.270194439315656,0.3875597577950778
150,Proceso(81),26.115692798229343,29.953417777277135,3.837724979047792
150,Proceso(82),26.115692798229343,26.115692798229343,0.0
150,Proceso(83),26.115692798229343,29.953417777277135,3.837724979047792
150,Proceso(84),26.115692798229343,33.854765206565695,7.739072408336352
150,Proceso(85),26.270194439315656,26.270194439315656,0.0
150,Proceso(86),26.270194439315656,26.270194439315656,0.0
150,Proceso(87),26.31627585716583,29.953417777277135,3.637141920111304
150,Proceso(88),26.31627585716583,34.549798098830806,8.233522241664975
150,Proceso(89),27.457791407395728,30.150010049713458,2.69221864231773
150,Proceso(90),27.457791407395728,33.854765206565695,6.396973799169967
150,Proceso(91),27.679756157475833,34.549798098830806,6.870041941354973
150,Proceso(92),27.956482514456294,33.854765206565695,5.898282692109401
150,Proceso(93),29.633812700999442,32.2283845602755,2.5945718592760585
150,Proceso(94),29.64227585749921,29.64227585749921,0.0
150,Proceso(95),29.64227585749921,33.21459253071734,3.572316673218129
150,Proceso(96),29.953417777277135,29.953417777277135,0.0
150,Proceso(97),29.953417777277135,34.549798098830806,4.596380321553671
150,Proceso(98),30.150010049713458,30.150010049713458,0.0
150,Proceso(99),32.2283845602755,34.78282247816691,2.5544379178914127
150,Proceso(100),32.62899025945543,34.549798098830806,1.920807839375378
150,Proceso(101),33.260652222286616,35.427838284055845,2.167186061769229
150,Proceso(102),33.260652222286616,33.260652222286616,0.0
150,Proceso(103),33.260652222286616,33.260652222286616,0.0
150,Proceso(104),33.260652222286616,42.598063986370455,9.33741176408384
150,Proceso(105),33.80173940545532,33.80173940545532,0.0
150,Proceso(106),33.80173940545532,33.80173940545532,0.0
150,Proceso(107),33.854765206565695,33.854765206565695,0.0
150,Proceso(108),33.854765206565695,33.854765206565695,0.0
150,Proceso(109),33.854765206565695,35.454832305241155,1.60006709867546
150,Proceso(110),33.854765206565695,34.78282247816691,0.9280572716012188
150,Proceso(111),34.14509516602136,35.7448039381604,1.5997087721390386
150,Proceso(112),34.295399238280865,35.7448039381604,1.449404699879537
150,Proceso(113),34.549798098830806,40.01268965082625,5.4628915519954475
150,Proceso(114),34.549798098830806,34.549798098830806,0.0
150,Proceso(115),34.549798098830806,35.454832305241155,0.9050342064103489
150,Proceso(116),34.549798098830806,34.549798098830806,0.0
150,Proceso(117),34.764255626982575,34.764255626982575,0.0
150,Proceso(118),34.764255626982575,35.454832305241155,0.69057667825858
150,Proceso(119),34.764255626982575,34.764255626982575,0.0
150,Proceso(120),35.427838284055845,35.427838284055845,0.0
150,Proceso(121),35.427838284055845,35.427838284055845,0.0
150,Proceso(122),35.427838284055845,37.45902389956854,2.0311856155126975
150,Proceso(123),35.454832305241155,35.454832305241155,0.0
150,Proceso(124),35.454832305241155,35.454832305241155,0.0
150,Proceso(125),35.454832305241155,42.598063986370455,7.143231681129301
150,Proceso(126),35.454832305241155,35.454832305241155,0.0
150,Proceso(127),35.454832305241155,40.01268965082625,4.557857345585099
150,Proceso(128),35.7448039381604,35.7448039381604,0.0
150,Proceso(129),35.7448039381604,42.94839020872853,7.203586270568131
150,Proceso(130),35.7448039381604,40.01268965082625,4.267885712665851
150,Proceso(131),35.7448039381604,42.94839020872853,7.203586270568131
150,Proceso(132),36.10994227500961,40.01268965082625,3.902747375816645
150,Proceso(133),36.51688911545659,42.598063986370455,6.081174870913863
150,Proceso(134),36.51688911545659,43.43953772436247,6.922648608905874
150,Proceso(135),36.73138105350175,42.94839020872853,6.217009155226783
150,Proceso(136),37.104059090818566,42.03371340626374,4.929654315445177
150,Proceso(137),37.45902389956854,41.79149330986573,4.332469410297186
150,Proceso(138),37.46095150622478,41.79149330986573,4.330541803640948
150,Proceso(139),38.68616011963546,43.43953772436247,4.753377604727007
150,Proceso(140),38.68616011963546,38.68616011963546,0.0
150,Proceso(141),38.919406621592536,43.43953772436247,4.5201311027699305
150,Proceso(142),38.919406621592536,43.983321727941416,5.06391510634888
150,Proceso(143),39.62793480517579,42.598063986370455,2.9701291811946646
150,Proceso(144),40.283596899099926,43.88654007526535,3.602943176165425
150,Proceso(145),40.283596899099926,43.88654007526535,3.602943176165425
150,Proceso(146),40.57658595261261,43.983321727941416,3.406735775328805
150,Proceso(147),41.79149330986573,43.983321727941416,2.191828418075687
150,Proceso(148),42.598063986370455,43.43953772436247,0.8414737379920112
150,Proceso(149),42.598063986370455,43.983321727941416,1.3852577415709604
150,Proceso(150),43.43953772436247,44.507188782886274,1.0676510585238077
200,Proceso(1),0,7.803627327072898,7.803627327072898
200,Proceso(2),0,10.785339679873923,10.785339679873923
200,Proceso(3),1.1942638491859008,7.803627327072898,6.609363477886998
200,Proceso(4),1.4129763114946658,3.931120592744007,2.5181442812493415
200,Proceso(5),1.67962592511337,3.931120592744007,2.251494667630637
200,Proceso(6),1.67962592511337,5.082243830768437,3.402617905655067
200,Proceso(7),3.2408554213431744,3.2408554213431744,0.0
200,Proceso(8),3.2408554213431744,3.2408554213431744,0.0
200,Proceso(9),3.2408554213431744,3.2408554213431744,0.0
200,Proceso(10),3.2408554213431744,10.785339679873923,7.5444842585307486
200,Proceso(11),3.901778667297664,3.901778667297664,0.0
200,Proceso(12),3.901778667297664,3.901778667297664,0.0
200,Proceso(13),3.901778667297664,9.828522507161876,5.926743839864212
200,Proceso(14),3.931120592744007,11.855906222527512,7.924785629783505
200,Proceso(15),3.931120592744007,3.931120592744007,0.0
200,Proceso(16),3.931120592744007,11.92108266501115,7.989962072267144
200,Proceso(17),3.931120592744007,12.139527846011989,8.208407253267982
200,Proceso(18),5.082243830768437,11.92108266501115,6.838838834242713
200,Proceso(19),5.082243830768437,11.92108266501115,6.838838834242713
200,Proceso(20),7.803627327072898,16.445391473853988,8.641764146781089
200,Proceso(21),7.958693604092958,11.92108266501115,3.962389060918192
200,Proceso(22),10.269186440071788,11.92108266501115,1.651896224939362
200,Proceso(23),10.785339679873923,10.785339679873923,0.0
200,Proceso(24),10.785339679873923,16.445391473853988,5.660051793980065
200,Proceso(25),11.447867520078326,16.445391473853988,4.997523953775662
200,Proceso(26),11.501939687074994,16.445391473853988,4.9434517867789936
200,Proceso(27),11.92108266501115,11.92108266501115,0.0
200,Proceso(28),11.92108266501115,11.92108266501115,0.0
200,Proceso(29),11.92108266501115,11.92108266501115,0.0
200,Proceso(30),12.139527846011989,12.139527846011989,0.0
200,Proceso(31),12.139527846011989,19.747530474389546,7.608002628377557
200,Proceso(32),12.205226972436558,19.747530474389546,7.542303501952988
200,Proceso(33),12.205226972436558,19.747530474389546,7.542303501952988
200,Proceso(34),12.205226972436558,19.747530474389546,7.542303501952988
200,Proceso(35),13.426584153884198,21.54057064924091,8.113986495356711
200,Proceso(36),13.516557632178259,18.226399174175512,4.709841541997253
200,Proceso(37),13.774832233414482,19.747530474389546,5.972698240975063
200,Proceso(38),13.774832233414482,18.476688031116552,4.70185579770207
200,Proceso(39),15.184265411111397,18.476688031116552,3.292422620005155
200,Proceso(40),15.184265411111397,21.54057064924091,6.3563052381295115
200,Proceso(41),16.445391473853988,18.476688031116552,2.0312965572625643
200,Proceso(42),16.445391473853988,18.476688031116552,2.0312965572625643
200,Proceso(43),16.445391473853988,19.747530474389546,3.3021390005355578
200,Proceso(44),18.476688031116552,26.99938400624227,8.522695975125718
200,Proceso(45),18.566975004657998,21.55831813161358,2.991343126955581
200,Proceso(46),19.379845436352202,21.54057064924091,2.160725212888707
200,Proceso(47),19.379845436352202,21.638025511011385,2.258180074659183
200,Proceso(48),19.747530474389546,21.54057064924091,1.7930401748513631
200,Proceso(49),19.747530474389546,26.99938400624227,7.251853531852724
200,Proceso(50),20.049188004824387,21.55831813161358,1.5091301267891915
200,Proceso(51),21.192947954334173,28.880099158323993,7.687151203989821
200,Proceso(52),21.303025185425167,28.508437503981114,7.205412318555947
200,Proceso(53),21.54057064924091,21.638025511011385,0.09745486177047624
200,Proceso(54),21.54057064924091,21.54057064924091,0.0
200,Proceso(55),21.54057064924091,21.54057064924091,0.0
200,Proceso(56),21.54057064924091,28.508437503981114,6.967866854740205
200,Proceso(57),21.54057064924091,24.201736101381314,2.6611654521404056
200,Proceso(58),21.55831813161358,21.55831813161358,0.0
200,Proceso(59),21.55831813161358,24.201736101381314,2.643417969767736
200,Proceso(60),21.55831813161358,28.880099158323993,7.321781026710415
200,Proceso(61),21.55831813161358,24.21715780441357,2.658839672799992
200,Proceso(62),21.638025511011385,33.59959880408367,11.961573293072284
200,Proceso(63),21.638025511011385,26.99938400624227,5.361358495230885
200,Proceso(64),22.861195259330998,31.433449400805944,8.572254141474946
200,Proceso(65),22.861195259330998,28.508437503981114,5.647242244650116
200,Proceso(66),23.65515324185316,28.880099158323993,5.224945916470833
200,Proceso(67),24.201736101381314,28.880099158323993,4.678363056942679
200,Proceso(68),24.21715780441357,24.21715780441357,0.0
200,Proceso(69),24.21715780441357,33.59959880408367,9.382440999670099
200,Proceso(70),26.99938400624227,31.433449400805944,4.4340653945636745
200,Proceso(71),28.508437503981114,33.16585335633737,4.657415852356259
200,Proceso(72),28.880099158323993,33.59959880408367,4.719499645759676
200,Proceso(73),28.880099158323993,28.880099158323993,0.0
200,Proceso(74),28.880099158323993,33.59959880408367,4.719499645759676
200,Proceso(75),30.890833045753265,33.16585335633737,2.2750203105841074
200,Proceso(76),31.433449400805944,31.433449400805944,0.0
200,Proceso(77),31.433449400805944,33.59959880408367,2.166149403277725
200,Proceso(78),31.648759632840882,35.972493428696694,4.323733795855812
200,Proceso(79),33.11129846987422,35.4851366964927,2.3738382266184814
200,Proceso(80),33.16585335633737,35.80134792347096,2.635494567133591
200,Proceso(81),33.16585335633737,33.16585335633737,0.0
200,Proceso(82),33.16585335633737,33.59959880408367,0.433745447746297
200,Proceso(83),33.16585335633737,35.80134792347096,2.635494567133591
200,Proceso(84),33.59959880408367,35.972493428696694,2.372894624613025
200,Proceso(85),33.59959880408367,37.680045960654354,4.080447156570685
200,Proceso(86),34.20552774096389,34.20552774096389,0.0
200,Proceso(87),34.20552774096389,36.4684818256479,2.2629540846840115
200,Proceso(88),34.445774110977915,35.972493428696694,1.5267193177187792
200,Proceso(89),34.445774110977915,41.46050489989423,7.014730788916317
200,Proceso(90),34.601583588839794,35.972493428696694,1.3709098398568997
200,Proceso(91),35.24600348591315,35.24600348591315,0.0
200,Proceso(92),35.24600348591315,43.454060122949855,8.208056637036705
200,Proceso(93),35.4851366964927,36.4684818256479,0.9833451291551967
200,Proceso(94),35.80134792347096,35.80134792347096,0.0
200,Proceso(95),35.80134792347096,41.46050489989423,5.659156976423269
200,Proceso(96),35.972493428696694,41.46050489989423,5.488011471197538
200,Proceso(97),36.4684818256479,39.36427018659195,2.895788360944053
200,Proceso(98),36.4684818256479,41.716061635128845,5.247579809480946
200,Proceso(99),36.4684818256479,36.4684818256479,0.0
200,Proceso(100),36.4684818256479,36.4684818256479,0.0
200,Proceso(101),36.4684818256479,41.46050489989423,4.992023074246333
200,Proceso(102),36.4684818256479,41.63514425811092,5.166662432463021
200,Proceso(103),37.277326385460945,42.02912765051129,4.7518012650503465
200,Proceso(104),37.680045960654354,41.63514425811092,3.9550982974565656
200,Proceso(105),37.680045960654354,42.499533453696394,4.81948749304204
200,Proceso(106),37.74179007372652,37.74179007372652,0.0
200,Proceso(107),37.74179007372652,45.21266872083199,7.470878647105472
200,Proceso(108),41.33700336011318,41.33700336011318,0.0
200,Proceso(109),41.33700336011318,41.716061635128845,0.3790582750156659
200,Proceso(110),41.46050489989423,41.716061635128845,0.2555567352346131
200,Proceso(111),41.46050489989423,44.74309256128283,3.2825876613885967
